mStop,mLSP,dataset,file,simulation_type,genmodel_branch,runs_sumw_branch,missing_bookkeeping_flags,hlt_trigger_bypass_required,usable_for_future_fastsim_signal_yield_production
2,700,/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/b320f7bb-dee9-4779-9440-0f02618698a2.root,FastSim signal dataset,GenModel_T2tt_700_1,genEventSumw_T2tt_700_1,,True,True
2,700,/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/b320f7bb-dee9-4779-9440-0f02618698a2.root,FastSim signal dataset,GenModel_T2tt_700_100,genEventSumw_T2tt_700_100,,True,True
2,700,/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/b320f7bb-dee9-4779-9440-0f02618698a2.root,FastSim signal dataset,GenModel_T2tt_700_200,genEventSumw_T2tt_700_200,,True,True
2,700,/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/b320f7bb-dee9-4779-9440-0f02618698a2.root,FastSim signal dataset,GenModel_T2tt_700_300,genEventSumw_T2tt_700_300,,True,True
2,700,/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/b320f7bb-dee9-4779-9440-0f02618698a2.root,FastSim signal dataset,GenModel_T2tt_700_400,genEventSumw_T2tt_700_400,,True,True
2,700,/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-700_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/b320f7bb-dee9-4779-9440-0f02618698a2.root,FastSim signal dataset,GenModel_T2tt_700_500,genEventSumw_T2tt_700_500,,True,True
2,900,/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/7d5ac42b-f79a-440c-bb70-cce26df97d1e.root,FastSim signal dataset,GenModel_T2tt_900_1,genEventSumw_T2tt_900_1,,True,True
2,900,/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/7d5ac42b-f79a-440c-bb70-cce26df97d1e.root,FastSim signal dataset,GenModel_T2tt_900_100,genEventSumw_T2tt_900_100,,True,True
2,900,/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/7d5ac42b-f79a-440c-bb70-cce26df97d1e.root,FastSim signal dataset,GenModel_T2tt_900_200,genEventSumw_T2tt_900_200,,True,True
2,900,/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/7d5ac42b-f79a-440c-bb70-cce26df97d1e.root,FastSim signal dataset,GenModel_T2tt_900_300,genEventSumw_T2tt_900_300,,True,True
2,900,/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/7d5ac42b-f79a-440c-bb70-cce26df97d1e.root,FastSim signal dataset,GenModel_T2tt_900_400,genEventSumw_T2tt_900_400,,True,True
2,900,/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/7d5ac42b-f79a-440c-bb70-cce26df97d1e.root,FastSim signal dataset,GenModel_T2tt_900_500,genEventSumw_T2tt_900_500,,True,True
2,900,/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/7d5ac42b-f79a-440c-bb70-cce26df97d1e.root,FastSim signal dataset,GenModel_T2tt_900_600,genEventSumw_T2tt_900_600,,True,True
2,900,/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-800_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/7d5ac42b-f79a-440c-bb70-cce26df97d1e.root,FastSim signal dataset,GenModel_T2tt_900_700,genEventSumw_T2tt_900_700,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_1,genEventSumw_T2tt_950_1,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_100,genEventSumw_T2tt_950_100,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_200,genEventSumw_T2tt_950_200,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_300,genEventSumw_T2tt_950_300,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_400,genEventSumw_T2tt_950_400,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_500,genEventSumw_T2tt_950_500,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_600,genEventSumw_T2tt_950_600,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_700,genEventSumw_T2tt_950_700,,True,True
2,950,/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-900_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/67d9d0b0-9d52-42cd-b9e2-46c5a353085e.root,FastSim signal dataset,GenModel_T2tt_950_800,genEventSumw_T2tt_950_800,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_1,genEventSumw_T2tt_1000_1,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_100,genEventSumw_T2tt_1000_100,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_200,genEventSumw_T2tt_1000_200,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_300,genEventSumw_T2tt_1000_300,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_400,genEventSumw_T2tt_1000_400,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_500,genEventSumw_T2tt_1000_500,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_600,genEventSumw_T2tt_1000_600,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_700,genEventSumw_T2tt_1000_700,,True,True
2,1000,/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-950_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2820000/dc99372c-9fb5-4f7c-a485-7d5819dfe022.root,FastSim signal dataset,GenModel_T2tt_1000_800,genEventSumw_T2tt_1000_800,,True,True
